order_id,order_date,customer_id,product_id,quantity,category,price,cost_price,region,registration_date
1749,2024-07-10,203,14,1,Clothing,116.84,214.71,South,2023-04-13
1750,2024-11-07,249,18,3,Clothing,67.69,35.71,West,2023-05-29
1751,2024-03-13,139,8,2,Home,78.29,80.58,Central,2023-02-08
1752,2024-09-03,213,13,3,Electronics,135.18,159.25,North,2023-04-23
1753,2024-05-22,204,8,2,Home,78.29,80.58,South,2023-04-14
1754,2024-01-24,191,6,2,Home,391.29,90.36,South,2023-04-01
1755,2024-05-15,157,15,2,Clothing,94.45,225.93,Central,2023-02-26
1756,2024-08-15,136,12,1,Clothing,367.46,76.42,West,2023-02-05
1757,2024-05-21,124,1,4,Home,337.85,186.37,North,2023-01-24
1758,2024-11-30,280,2,1,Home,280.83,107.28,West,2023-06-29
1759,2024-09-19,164,11,3,Home,138.65,142.03,Central,2023-03-05
1760,2024-07-24,109,2,2,Home,280.83,107.28,Central,2023-01-09
1761,2024-01-04,183,20,3,Electronics,451.71,24.11,North,2023-03-24
1762,2024-02-19,271,15,2,Clothing,94.45,225.93,North,2023-06-20
1763,2024-10-23,255,13,1,Electronics,135.18,159.25,Central,2023-06-04
1764,2024-12-19,206,12,3,Clothing,367.46,76.42,West,2023-04-16
1765,2024-11-03,233,5,1,Electronics,343.85,48.44,North,2023-05-13
1766,2024-02-16,108,7,3,Electronics,14.26,64.74,South,2023-01-08
1767,2024-12-30,132,1,2,Home,337.85,186.37,East,2023-02-01
1768,2024-01-30,293,19,4,Books,154.99,113.73,North,2023-07-12
1769,2024-02-18,259,20,1,Electronics,451.71,24.11,East,2023-06-08
1770,2024-08-16,265,5,4,Electronics,343.85,48.44,West,2023-06-14
1771,2024-06-10,222,13,2,Electronics,135.18,159.25,South,2023-05-02
1772,2024-03-15,289,11,4,Home,138.65,142.03,Central,2023-07-08
1773,2024-05-07,206,11,3,Home,138.65,142.03,West,2023-04-16
1774,2024-08-03,114,10,4,Home,207.04,192.52,East,2023-01-14
1775,2024-07-26,246,4,4,Home,179.65,172.49,East,2023-05-26
1776,2024-08-16,149,9,1,Books,273.5,70.84,Central,2023-02-18
1777,2024-05-24,208,10,1,Home,207.04,192.52,North,2023-04-18
1778,2024-12-20,106,17,3,Books,393.85,78.1,Central,2023-01-06
1779,2024-09-12,253,12,3,Clothing,367.46,76.42,Central,2023-06-02
1780,2024-07-12,159,10,2,Home,207.04,192.52,South,2023-02-28
1781,2024-11-30,116,8,4,Home,78.29,80.58,North,2023-01-16
1782,2024-11-19,207,13,4,Electronics,135.18,159.25,North,2023-04-17
1783,2024-08-28,184,5,1,Electronics,343.85,48.44,South,2023-03-25
1784,2024-01-09,174,11,2,Home,138.65,142.03,East,2023-03-15
1785,2024-12-26,279,2,1,Home,280.83,107.28,South,2023-06-28
1786,2024-09-09,119,9,3,Books,273.5,70.84,North,2023-01-19
1787,2024-08-02,111,10,2,Home,207.04,192.52,South,2023-01-11
1788,2024-06-02,140,6,1,Home,391.29,90.36,Central,2023-02-09
1789,2024-06-21,220,11,3,Home,138.65,142.03,South,2023-04-30
1790,2024-12-08,230,14,4,Clothing,116.84,214.71,East,2023-05-10
1791,2024-06-03,282,15,4,Clothing,94.45,225.93,Central,2023-07-01
1792,2024-12-02,215,6,3,Home,391.29,90.36,South,2023-04-25
1793,2024-09-15,281,3,4,Clothing,233.52,130.05,West,2023-06-30
1794,2024-07-12,213,17,3,Books,393.85,78.1,North,2023-04-23
1795,2024-06-16,142,13,3,Electronics,135.18,159.25,Central,2023-02-11
1796,2024-08-08,219,11,1,Home,138.65,142.03,North,2023-04-29
1797,2024-05-26,185,6,2,Home,391.29,90.36,North,2023-03-26
1798,2024-10-31,234,16,3,Clothing,42.74,204.7,East,2023-05-14
1799,2024-02-01,247,11,4,Home,138.65,142.03,South,2023-05-27
1800,2024-04-27,281,3,3,Clothing,233.52,130.05,West,2023-06-30
1801,2024-07-14,253,7,3,Electronics,14.26,64.74,Central,2023-06-02
1802,2024-08-30,147,18,2,Clothing,67.69,35.71,Central,2023-02-16
1803,2024-10-23,185,17,3,Books,393.85,78.1,North,2023-03-26
1804,2024-04-14,262,18,1,Clothing,67.69,35.71,North,2023-06-11
1805,2024-02-03,135,10,1,Home,207.04,192.52,West,2023-02-04
1806,2024-03-15,161,15,4,Clothing,94.45,225.93,North,2023-03-02
1807,2024-08-05,203,7,2,Electronics,14.26,64.74,South,2023-04-13
1808,2024-09-17,137,13,4,Electronics,135.18,159.25,East,2023-02-06
1809,2024-02-13,262,12,2,Clothing,367.46,76.42,North,2023-06-11
1810,2024-04-05,196,5,4,Electronics,343.85,48.44,Central,2023-04-06
1811,2024-01-06,128,14,4,Clothing,116.84,214.71,Central,2023-01-28
1812,2024-12-18,254,1,2,Home,337.85,186.37,Central,2023-06-03
1813,2024-04-28,285,18,1,Clothing,67.69,35.71,South,2023-07-04
1814,2024-05-18,245,14,2,Clothing,116.84,214.71,West,2023-05-25
1815,2024-02-27,115,3,1,Clothing,233.52,130.05,Central,2023-01-15
1816,2024-06-28,251,17,2,Books,393.85,78.1,South,2023-05-31
1817,2024-06-13,229,6,2,Home,391.29,90.36,North,2023-05-09
1818,2024-10-07,259,7,1,Electronics,14.26,64.74,East,2023-06-08
1819,2024-08-02,243,12,3,Clothing,367.46,76.42,Central,2023-05-23
1820,2024-04-02,278,12,2,Clothing,367.46,76.42,Central,2023-06-27
1821,2024-05-11,107,17,2,Books,393.85,78.1,West,2023-01-07
1822,2024-04-16,144,4,3,Home,179.65,172.49,South,2023-02-13
1823,2024-06-15,300,16,3,Clothing,42.74,204.7,North,2023-07-19
1824,2024-01-07,215,18,4,Clothing,67.69,35.71,South,2023-04-25
1825,2024-01-23,224,12,4,Clothing,367.46,76.42,Central,2023-05-04
1826,2024-07-12,181,18,3,Clothing,67.69,35.71,South,2023-03-22
1827,2024-10-26,175,15,1,Clothing,94.45,225.93,East,2023-03-16
1828,2024-01-06,285,16,2,Clothing,42.74,204.7,South,2023-07-04
1829,2024-02-16,162,12,3,Clothing,367.46,76.42,South,2023-03-03
1830,2024-07-09,219,19,1,Books,154.99,113.73,North,2023-04-29
1831,2024-11-20,202,12,3,Clothing,367.46,76.42,North,2023-04-12
1832,2024-04-18,258,14,3,Clothing,116.84,214.71,South,2023-06-07
1833,2024-08-08,270,13,1,Electronics,135.18,159.25,Central,2023-06-19
1834,2024-02-24,250,19,2,Books,154.99,113.73,East,2023-05-30
1835,2024-03-26,229,7,1,Electronics,14.26,64.74,North,2023-05-09
1836,2024-07-14,201,8,1,Home,78.29,80.58,South,2023-04-11
1837,2024-03-29,107,19,2,Books,154.99,113.73,West,2023-01-07
1838,2024-10-01,112,9,1,Books,273.5,70.84,West,2023-01-12
1839,2024-01-15,105,18,1,Clothing,67.69,35.71,South,2023-01-05
1840,2024-01-05,231,7,2,Electronics,14.26,64.74,East,2023-05-11
1841,2024-02-23,164,4,1,Home,179.65,172.49,Central,2023-03-05
1842,2024-06-06,277,11,3,Home,138.65,142.03,East,2023-06-26
1843,2024-10-05,116,13,3,Electronics,135.18,159.25,North,2023-01-16
1844,2024-05-30,109,14,4,Clothing,116.84,214.71,Central,2023-01-09
1845,2024-01-01,200,20,4,Electronics,451.71,24.11,East,2023-04-10
1846,2024-02-28,166,14,1,Clothing,116.84,214.71,South,2023-03-07
1847,2024-04-23,187,20,4,Electronics,451.71,24.11,West,2023-03-28
1848,2024-09-16,170,5,2,Electronics,343.85,48.44,North,2023-03-11
1849,2024-06-12,183,8,2,Home,78.29,80.58,North,2023-03-24
1850,2024-12-19,267,7,2,Electronics,14.26,64.74,Central,2023-06-16
1851,2024-06-29,193,19,1,Books,154.99,113.73,South,2023-04-03
1852,2024-03-01,174,8,1,Home,78.29,80.58,East,2023-03-15
1853,2024-11-17,276,15,4,Clothing,94.45,225.93,East,2023-06-25
1854,2024-12-11,211,9,1,Books,273.5,70.84,Central,2023-04-21
1855,2024-01-18,143,14,3,Clothing,116.84,214.71,South,2023-02-12
1856,2024-04-30,292,5,1,Electronics,343.85,48.44,South,2023-07-11
1857,2024-08-21,103,18,2,Clothing,67.69,35.71,East,2023-01-03
1858,2024-09-29,292,8,4,Home,78.29,80.58,South,2023-07-11
1859,2024-09-20,103,4,4,Home,179.65,172.49,East,2023-01-03
1860,2024-04-21,270,7,4,Electronics,14.26,64.74,Central,2023-06-19
1861,2024-06-25,166,6,4,Home,391.29,90.36,South,2023-03-07
1862,2024-01-12,289,9,2,Books,273.5,70.84,Central,2023-07-08
1863,2024-01-28,299,18,3,Clothing,67.69,35.71,North,2023-07-18
1864,2024-11-12,249,5,3,Electronics,343.85,48.44,West,2023-05-29
1865,2024-04-26,182,13,3,Electronics,135.18,159.25,West,2023-03-23
1866,2024-11-04,224,2,4,Home,280.83,107.28,Central,2023-05-04
1867,2024-08-31,116,5,4,Electronics,343.85,48.44,North,2023-01-16
1868,2024-11-20,235,3,3,Clothing,233.52,130.05,West,2023-05-15
1869,2024-02-22,142,16,2,Clothing,42.74,204.7,Central,2023-02-11
1870,2024-07-19,205,1,1,Home,337.85,186.37,West,2023-04-15
1871,2024-02-27,142,14,4,Clothing,116.84,214.71,Central,2023-02-11
1872,2024-12-20,174,11,1,Home,138.65,142.03,East,2023-03-15
1873,2024-03-30,268,16,2,Clothing,42.74,204.7,South,2023-06-17
1874,2024-10-07,201,14,4,Clothing,116.84,214.71,South,2023-04-11
1875,2024-06-14,150,20,1,Electronics,451.71,24.11,Central,2023-02-19
1876,2024-09-14,281,13,2,Electronics,135.18,159.25,West,2023-06-30
1877,2024-04-29,253,16,1,Clothing,42.74,204.7,Central,2023-06-02
1878,2024-10-31,236,19,4,Books,154.99,113.73,Central,2023-05-16
1879,2024-12-21,250,18,2,Clothing,67.69,35.71,East,2023-05-30
1880,2024-10-16,134,1,1,Home,337.85,186.37,South,2023-02-03
1881,2024-04-18,281,20,4,Electronics,451.71,24.11,West,2023-06-30
1882,2024-01-17,113,14,4,Clothing,116.84,214.71,West,2023-01-13
1883,2024-05-19,228,1,3,Home,337.85,186.37,South,2023-05-08
1884,2024-02-08,185,2,4,Home,280.83,107.28,North,2023-03-26
1885,2024-05-24,219,19,4,Books,154.99,113.73,North,2023-04-29
1886,2024-06-20,255,15,4,Clothing,94.45,225.93,Central,2023-06-04
1887,2024-04-16,232,18,4,Clothing,67.69,35.71,North,2023-05-12
1888,2024-09-08,296,18,4,Clothing,67.69,35.71,West,2023-07-15
1889,2024-07-29,229,17,1,Books,393.85,78.1,North,2023-05-09
1890,2024-03-26,160,20,3,Electronics,451.71,24.11,North,2023-03-01
1891,2024-05-28,280,15,1,Clothing,94.45,225.93,West,2023-06-29
1892,2024-07-26,293,20,1,Electronics,451.71,24.11,North,2023-07-12
1893,2024-01-11,109,19,2,Books,154.99,113.73,Central,2023-01-09
1894,2024-05-26,273,9,3,Books,273.5,70.84,South,2023-06-22
1895,2024-11-11,268,11,1,Home,138.65,142.03,South,2023-06-17
1896,2024-09-23,122,9,2,Books,273.5,70.84,East,2023-01-22
1897,2024-03-01,108,18,4,Clothing,67.69,35.71,South,2023-01-08
1898,2024-10-06,213,9,4,Books,273.5,70.84,North,2023-04-23
1899,2024-06-08,145,15,4,Clothing,94.45,225.93,East,2023-02-14
1900,2024-09-20,217,20,3,Electronics,451.71,24.11,Central,2023-04-27
1901,2024-03-23,174,17,1,Books,393.85,78.1,East,2023-03-15
1902,2024-03-08,250,1,4,Home,337.85,186.37,East,2023-05-30
1903,2024-12-30,207,3,3,Clothing,233.52,130.05,North,2023-04-17
1904,2024-09-19,251,16,1,Clothing,42.74,204.7,South,2023-05-31
1905,2024-02-24,143,17,4,Books,393.85,78.1,South,2023-02-12
1906,2024-10-26,134,1,4,Home,337.85,186.37,South,2023-02-03
1907,2024-02-05,295,19,1,Books,154.99,113.73,South,2023-07-14
1908,2024-05-31,115,5,3,Electronics,343.85,48.44,Central,2023-01-15
1909,2024-01-22,230,5,1,Electronics,343.85,48.44,East,2023-05-10
1910,2024-07-22,163,16,2,Clothing,42.74,204.7,South,2023-03-04
1911,2024-08-25,215,15,4,Clothing,94.45,225.93,South,2023-04-25
1912,2024-02-23,153,16,3,Clothing,42.74,204.7,South,2023-02-22
1913,2024-08-01,282,20,3,Electronics,451.71,24.11,Central,2023-07-01
1914,2024-05-17,202,1,4,Home,337.85,186.37,North,2023-04-12
1915,2024-10-09,169,6,4,Home,391.29,90.36,South,2023-03-10
1916,2024-12-21,104,12,3,Clothing,367.46,76.42,West,2023-01-04
1917,2024-06-30,189,18,3,Clothing,67.69,35.71,Central,2023-03-30
1918,2024-01-21,178,3,4,Clothing,233.52,130.05,Central,2023-03-19
1919,2024-08-31,106,5,1,Electronics,343.85,48.44,Central,2023-01-06
1920,2024-11-11,165,16,2,Clothing,42.74,204.7,South,2023-03-06
1921,2024-09-13,176,12,1,Clothing,367.46,76.42,Central,2023-03-17
1922,2024-11-27,181,5,1,Electronics,343.85,48.44,South,2023-03-22
1923,2024-09-27,265,6,3,Home,391.29,90.36,West,2023-06-14
1924,2024-11-03,269,20,2,Electronics,451.71,24.11,Central,2023-06-18
1925,2024-02-04,292,10,2,Home,207.04,192.52,South,2023-07-11
1926,2024-01-22,246,6,2,Home,391.29,90.36,East,2023-05-26
1927,2024-12-12,115,6,4,Home,391.29,90.36,Central,2023-01-15
1928,2024-03-01,290,20,2,Electronics,451.71,24.11,Central,2023-07-09
1929,2024-09-26,214,5,1,Electronics,343.85,48.44,Central,2023-04-24
1930,2024-07-18,200,17,3,Books,393.85,78.1,East,2023-04-10
1931,2024-10-02,105,6,2,Home,391.29,90.36,South,2023-01-05
1932,2024-06-20,228,5,2,Electronics,343.85,48.44,South,2023-05-08
1933,2024-05-19,104,3,4,Clothing,233.52,130.05,West,2023-01-04
1934,2024-03-24,191,12,4,Clothing,367.46,76.42,South,2023-04-01
1935,2024-05-01,174,17,4,Books,393.85,78.1,East,2023-03-15
1936,2024-08-02,128,7,3,Electronics,14.26,64.74,Central,2023-01-28
1937,2024-12-26,292,14,1,Clothing,116.84,214.71,South,2023-07-11
1938,2024-09-06,107,8,2,Home,78.29,80.58,West,2023-01-07
1939,2024-05-19,240,16,4,Clothing,42.74,204.7,North,2023-05-20
1940,2024-12-24,230,18,3,Clothing,67.69,35.71,East,2023-05-10
1941,2024-09-03,239,12,4,Clothing,367.46,76.42,Central,2023-05-19
1942,2024-04-23,190,5,4,Electronics,343.85,48.44,East,2023-03-31
1943,2024-04-14,282,12,1,Clothing,367.46,76.42,Central,2023-07-01
1944,2024-12-20,133,14,1,Clothing,116.84,214.71,West,2023-02-02
1945,2024-06-09,177,13,4,Electronics,135.18,159.25,East,2023-03-18
1946,2024-06-03,178,4,1,Home,179.65,172.49,Central,2023-03-19
1947,2024-04-08,283,3,2,Clothing,233.52,130.05,South,2023-07-02
1948,2024-02-27,282,15,4,Clothing,94.45,225.93,Central,2023-07-01
1949,2024-03-29,198,4,1,Home,179.65,172.49,Central,2023-04-08
1950,2024-12-28,291,17,2,Books,393.85,78.1,East,2023-07-10
1951,2024-01-23,177,19,1,Books,154.99,113.73,East,2023-03-18
1952,2024-01-05,157,13,2,Electronics,135.18,159.25,Central,2023-02-26
1953,2024-05-19,191,3,4,Clothing,233.52,130.05,South,2023-04-01
1954,2024-05-18,126,6,1,Home,391.29,90.36,West,2023-01-26
1955,2024-01-22,262,13,2,Electronics,135.18,159.25,North,2023-06-11
1956,2024-03-08,263,6,1,Home,391.29,90.36,West,2023-06-12
1957,2024-11-05,122,9,4,Books,273.5,70.84,East,2023-01-22
1958,2024-12-02,120,19,2,Books,154.99,113.73,West,2023-01-20
1959,2024-02-08,135,13,1,Electronics,135.18,159.25,West,2023-02-04
1960,2024-02-07,116,4,1,Home,179.65,172.49,North,2023-01-16
1961,2024-08-06,139,14,3,Clothing,116.84,214.71,Central,2023-02-08
1962,2024-02-13,188,14,4,Clothing,116.84,214.71,South,2023-03-29
1963,2024-11-27,165,11,3,Home,138.65,142.03,South,2023-03-06
1964,2024-08-04,235,11,2,Home,138.65,142.03,West,2023-05-15
1965,2024-12-08,279,14,3,Clothing,116.84,214.71,South,2023-06-28
1966,2024-08-27,103,7,2,Electronics,14.26,64.74,East,2023-01-03
1967,2024-12-06,244,16,2,Clothing,42.74,204.7,East,2023-05-24
1968,2024-02-12,105,2,4,Home,280.83,107.28,South,2023-01-05
1969,2024-01-11,205,20,1,Electronics,451.71,24.11,West,2023-04-15
1970,2024-07-13,217,18,2,Clothing,67.69,35.71,Central,2023-04-27
1971,2024-07-27,195,7,4,Electronics,14.26,64.74,Central,2023-04-05
1972,2024-01-10,169,8,3,Home,78.29,80.58,South,2023-03-10
1973,2024-02-18,110,2,4,Home,280.83,107.28,East,2023-01-10
1974,2024-05-26,147,11,3,Home,138.65,142.03,Central,2023-02-16
1975,2024-07-21,232,7,3,Electronics,14.26,64.74,North,2023-05-12
1976,2024-07-28,227,1,4,Home,337.85,186.37,Central,2023-05-07
1977,2024-07-22,258,16,3,Clothing,42.74,204.7,South,2023-06-07
1978,2024-04-15,112,14,1,Clothing,116.84,214.71,West,2023-01-12
1979,2024-07-15,247,4,1,Home,179.65,172.49,South,2023-05-27
1980,2024-05-17,162,11,1,Home,138.65,142.03,South,2023-03-03
1981,2024-09-10,248,5,2,Electronics,343.85,48.44,Central,2023-05-28
1982,2024-08-14,221,5,1,Electronics,343.85,48.44,South,2023-05-01
1983,2024-05-10,254,8,4,Home,78.29,80.58,Central,2023-06-03
1984,2024-04-27,123,18,2,Clothing,67.69,35.71,West,2023-01-23
1985,2024-02-17,168,6,3,Home,391.29,90.36,Central,2023-03-09
1986,2024-11-11,148,12,2,Clothing,367.46,76.42,East,2023-02-17
1987,2024-05-30,125,14,3,Clothing,116.84,214.71,East,2023-01-25
1988,2024-03-26,112,11,4,Home,138.65,142.03,West,2023-01-12
1989,2024-06-27,143,1,2,Home,337.85,186.37,South,2023-02-12
1990,2024-04-13,257,3,1,Clothing,233.52,130.05,East,2023-06-06
1991,2024-09-03,224,7,3,Electronics,14.26,64.74,Central,2023-05-04
1992,2024-12-19,173,6,2,Home,391.29,90.36,North,2023-03-14
1993,2024-05-18,169,17,4,Books,393.85,78.1,South,2023-03-10
1994,2024-08-27,201,15,2,Clothing,94.45,225.93,South,2023-04-11
1995,2024-10-27,121,14,3,Clothing,116.84,214.71,North,2023-01-21
1996,2024-04-18,104,20,1,Electronics,451.71,24.11,West,2023-01-04
1997,2024-02-13,274,7,3,Electronics,14.26,64.74,East,2023-06-23
1998,2024-03-12,286,14,3,Clothing,116.84,214.71,South,2023-07-05
1999,2024-10-18,218,20,1,Electronics,451.71,24.11,East,2023-04-28
2000,2024-07-10,141,10,2,Home,207.04,192.52,North,2023-02-10
2001,2024-06-11,140,2,2,Home,280.83,107.28,Central,2023-02-09
2002,2024-11-17,269,4,1,Home,179.65,172.49,Central,2023-06-18
2003,2024-06-17,115,18,3,Clothing,67.69,35.71,Central,2023-01-15
2004,2024-06-26,235,6,4,Home,391.29,90.36,West,2023-05-15
2005,2024-06-07,294,16,1,Clothing,42.74,204.7,East,2023-07-13
2006,2024-03-18,234,15,4,Clothing,94.45,225.93,East,2023-05-14
2007,2024-12-12,285,13,1,Electronics,135.18,159.25,South,2023-07-04
2008,2024-04-28,276,11,2,Home,138.65,142.03,East,2023-06-25
2009,2024-10-15,183,8,1,Home,78.29,80.58,North,2023-03-24
2010,2024-03-27,283,20,3,Electronics,451.71,24.11,South,2023-07-02
2011,2024-09-19,167,5,1,Electronics,343.85,48.44,West,2023-03-08
2012,2024-01-05,184,6,1,Home,391.29,90.36,South,2023-03-25
2013,2024-10-29,151,2,4,Home,280.83,107.28,South,2023-02-20
2014,2024-04-18,233,9,2,Books,273.5,70.84,North,2023-05-13
2015,2024-08-12,204,12,2,Clothing,367.46,76.42,South,2023-04-14
2016,2024-08-06,241,11,4,Home,138.65,142.03,West,2023-05-21
2017,2024-10-02,125,12,2,Clothing,367.46,76.42,East,2023-01-25
2018,2024-02-21,175,5,2,Electronics,343.85,48.44,East,2023-03-16
2019,2024-02-02,280,4,1,Home,179.65,172.49,West,2023-06-29
2020,2024-01-18,278,4,3,Home,179.65,172.49,Central,2023-06-27
2021,2024-01-31,215,11,4,Home,138.65,142.03,South,2023-04-25
2022,2024-06-08,112,16,1,Clothing,42.74,204.7,West,2023-01-12
2023,2024-05-08,234,17,3,Books,393.85,78.1,East,2023-05-14
2024,2024-07-23,264,5,3,Electronics,343.85,48.44,North,2023-06-13
2025,2024-05-21,181,13,4,Electronics,135.18,159.25,South,2023-03-22
2026,2024-08-12,200,16,2,Clothing,42.74,204.7,East,2023-04-10
2027,2024-08-22,266,3,2,Clothing,233.52,130.05,South,2023-06-15
2028,2024-07-06,268,17,3,Books,393.85,78.1,South,2023-06-17
2029,2024-07-23,174,4,2,Home,179.65,172.49,East,2023-03-15
2030,2024-11-17,265,14,2,Clothing,116.84,214.71,West,2023-06-14
2031,2024-08-20,212,20,1,Electronics,451.71,24.11,Central,2023-04-22
2032,2024-05-11,221,15,3,Clothing,94.45,225.93,South,2023-05-01
2033,2024-11-19,242,17,1,Books,393.85,78.1,Central,2023-05-22
2034,2024-11-01,244,15,3,Clothing,94.45,225.93,East,2023-05-24
2035,2024-08-10,131,6,1,Home,391.29,90.36,East,2023-01-31
2036,2024-01-16,171,19,1,Books,154.99,113.73,Central,2023-03-12
2037,2024-08-31,151,19,4,Books,154.99,113.73,South,2023-02-20
2038,2024-02-17,263,7,4,Electronics,14.26,64.74,West,2023-06-12
2039,2024-10-21,140,11,4,Home,138.65,142.03,Central,2023-02-09
2040,2024-04-30,216,15,3,Clothing,94.45,225.93,West,2023-04-26
2041,2024-09-01,268,9,4,Books,273.5,70.84,South,2023-06-17
2042,2024-12-27,166,13,4,Electronics,135.18,159.25,South,2023-03-07
2043,2024-01-04,242,8,2,Home,78.29,80.58,Central,2023-05-22
2044,2024-06-13,268,14,4,Clothing,116.84,214.71,South,2023-06-17
2045,2024-09-20,223,11,4,Home,138.65,142.03,West,2023-05-03
2046,2024-01-18,263,10,4,Home,207.04,192.52,West,2023-06-12
2047,2024-08-13,245,3,1,Clothing,233.52,130.05,West,2023-05-25
2048,2024-03-10,158,5,2,Electronics,343.85,48.44,Central,2023-02-27
2049,2024-08-06,159,6,4,Home,391.29,90.36,South,2023-02-28
2050,2024-12-15,256,15,4,Clothing,94.45,225.93,Central,2023-06-05
2051,2024-10-11,230,3,2,Clothing,233.52,130.05,East,2023-05-10
2052,2024-09-09,152,17,4,Books,393.85,78.1,West,2023-02-21
2053,2024-09-05,247,6,4,Home,391.29,90.36,South,2023-05-27
2054,2024-04-22,288,19,3,Books,154.99,113.73,West,2023-07-07
2055,2024-06-24,156,15,2,Clothing,94.45,225.93,Central,2023-02-25
2056,2024-08-26,268,2,4,Home,280.83,107.28,South,2023-06-17
2057,2024-08-05,254,7,3,Electronics,14.26,64.74,Central,2023-06-03
2058,2024-11-27,102,17,4,Books,393.85,78.1,Central,2023-01-02
2059,2024-04-18,198,8,3,Home,78.29,80.58,Central,2023-04-08
2060,2024-03-26,254,2,3,Home,280.83,107.28,Central,2023-06-03
2061,2024-10-23,206,10,4,Home,207.04,192.52,West,2023-04-16
2062,2024-12-28,201,3,2,Clothing,233.52,130.05,South,2023-04-11
2063,2024-03-10,161,7,1,Electronics,14.26,64.74,North,2023-03-02
2064,2024-07-24,250,15,2,Clothing,94.45,225.93,East,2023-05-30
2065,2024-10-01,142,17,1,Books,393.85,78.1,Central,2023-02-11
2066,2024-02-26,213,4,2,Home,179.65,172.49,North,2023-04-23
2067,2024-03-18,206,5,3,Electronics,343.85,48.44,West,2023-04-16
2068,2024-10-07,172,4,1,Home,179.65,172.49,North,2023-03-13
2069,2024-11-27,199,10,2,Home,207.04,192.52,South,2023-04-09
2070,2024-04-25,200,5,4,Electronics,343.85,48.44,East,2023-04-10
2071,2024-08-07,290,8,1,Home,78.29,80.58,Central,2023-07-09
2072,2024-07-02,221,18,1,Clothing,67.69,35.71,South,2023-05-01
2073,2024-07-21,204,2,4,Home,280.83,107.28,South,2023-04-14
2074,2024-08-06,173,4,2,Home,179.65,172.49,North,2023-03-14
2075,2024-11-30,181,10,1,Home,207.04,192.52,South,2023-03-22
2076,2024-08-27,238,9,4,Books,273.5,70.84,North,2023-05-18
2077,2024-01-04,148,6,3,Home,391.29,90.36,East,2023-02-17
2078,2024-09-26,109,3,1,Clothing,233.52,130.05,Central,2023-01-09
2079,2024-01-16,279,9,3,Books,273.5,70.84,South,2023-06-28
2080,2024-01-03,245,11,3,Home,138.65,142.03,West,2023-05-25
2081,2024-06-16,154,19,2,Books,154.99,113.73,North,2023-02-23
2082,2024-02-01,282,9,3,Books,273.5,70.84,Central,2023-07-01
2083,2024-12-26,231,10,4,Home,207.04,192.52,East,2023-05-11
2084,2024-12-04,278,17,2,Books,393.85,78.1,Central,2023-06-27
2085,2024-12-19,218,19,3,Books,154.99,113.73,East,2023-04-28
2086,2024-07-11,298,7,3,Electronics,14.26,64.74,Central,2023-07-17
2087,2024-02-29,139,7,3,Electronics,14.26,64.74,Central,2023-02-08
2088,2024-11-17,284,15,2,Clothing,94.45,225.93,Central,2023-07-03
2089,2024-07-16,141,5,1,Electronics,343.85,48.44,North,2023-02-10
2090,2024-04-16,293,16,3,Clothing,42.74,204.7,North,2023-07-12
2091,2024-09-17,252,17,4,Books,393.85,78.1,East,2023-06-01
2092,2024-09-17,266,6,1,Home,391.29,90.36,South,2023-06-15
2093,2024-11-19,192,19,1,Books,154.99,113.73,East,2023-04-02
2094,2024-06-12,220,3,3,Clothing,233.52,130.05,South,2023-04-30
2095,2024-09-27,133,16,4,Clothing,42.74,204.7,West,2023-02-02
2096,2024-05-26,241,20,3,Electronics,451.71,24.11,West,2023-05-21
2097,2024-11-22,114,20,3,Electronics,451.71,24.11,East,2023-01-14
2098,2024-10-03,151,4,4,Home,179.65,172.49,South,2023-02-20
2099,2024-04-22,260,11,4,Home,138.65,142.03,East,2023-06-09
2100,2024-01-14,268,12,2,Clothing,367.46,76.42,South,2023-06-17
2101,2024-04-29,278,13,2,Electronics,135.18,159.25,Central,2023-06-27
2102,2024-06-16,141,6,2,Home,391.29,90.36,North,2023-02-10
2103,2024-03-20,101,2,2,Home,280.83,107.28,West,2023-01-01
2104,2024-12-28,266,9,2,Books,273.5,70.84,South,2023-06-15
2105,2024-04-12,117,16,4,Clothing,42.74,204.7,Central,2023-01-17
2106,2024-12-19,224,10,1,Home,207.04,192.52,Central,2023-05-04
2107,2024-10-12,292,12,3,Clothing,367.46,76.42,South,2023-07-11
2108,2024-09-29,150,5,1,Electronics,343.85,48.44,Central,2023-02-19
2109,2024-03-01,262,11,4,Home,138.65,142.03,North,2023-06-11
2110,2024-12-03,104,5,3,Electronics,343.85,48.44,West,2023-01-04
2111,2024-09-29,140,10,2,Home,207.04,192.52,Central,2023-02-09
2112,2024-04-24,238,15,3,Clothing,94.45,225.93,North,2023-05-18
2113,2024-03-31,174,20,3,Electronics,451.71,24.11,East,2023-03-15
2114,2024-03-31,294,13,1,Electronics,135.18,159.25,East,2023-07-13
2115,2024-04-25,103,1,3,Home,337.85,186.37,East,2023-01-03
2116,2024-02-23,161,16,4,Clothing,42.74,204.7,North,2023-03-02
2117,2024-07-16,288,18,4,Clothing,67.69,35.71,West,2023-07-07
2118,2024-07-28,262,9,1,Books,273.5,70.84,North,2023-06-11
2119,2024-04-16,167,18,2,Clothing,67.69,35.71,West,2023-03-08
2120,2024-11-10,152,8,4,Home,78.29,80.58,West,2023-02-21
2121,2024-05-25,264,17,1,Books,393.85,78.1,North,2023-06-13
